mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_epochs,param_kmeans_clusters,param_lr,param_max_keypoints_per_frame,param_sift_edge_threshold,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
602.8954522132874,21.209545658808693,52.58859028816223,1.0363040188489843,10,1024,0.0001,500,15,"{'epochs': 10, 'kmeans_clusters': 1024, 'lr': 0.0001, 'max_keypoints_per_frame': 500, 'sift_edge_threshold': 15}",0.7290322580645161,0.6193548387096774,0.7142857142857143,0.5584415584415584,0.6753246753246753,0.6592878089652283,0.06310443282456242,2
705.318620967865,31.338138540442362,53.622413873672485,0.7304621270335416,10,1024,0.0001,800,10,"{'epochs': 10, 'kmeans_clusters': 1024, 'lr': 0.0001, 'max_keypoints_per_frame': 800, 'sift_edge_threshold': 10}",0.6709677419354839,0.6193548387096774,0.7467532467532467,0.5584415584415584,0.7142857142857143,0.6619606200251362,0.06714206132460367,1
720.4170026302338,4.596591554103798,54.63567175865173,0.28578732922444117,10,1024,0.0001,800,15,"{'epochs': 10, 'kmeans_clusters': 1024, 'lr': 0.0001, 'max_keypoints_per_frame': 800, 'sift_edge_threshold': 15}",0.7032258064516129,0.6129032258064516,0.7012987012987013,0.5584415584415584,0.6688311688311688,0.6489400921658988,0.05580798867545695,5
725.598256444931,11.389487063332366,53.68748798370361,0.7885086195546647,10,1024,0.001,300,10,"{'epochs': 10, 'kmeans_clusters': 1024, 'lr': 0.001, 'max_keypoints_per_frame': 300, 'sift_edge_threshold': 10}",0.47096774193548385,0.47096774193548385,0.525974025974026,0.474025974025974,0.4675324675324675,0.48189359028068707,0.022135827823509115,54
706.2726825237274,19.499645275864278,53.31348357200623,0.08256647856182105,10,1024,0.001,300,15,"{'epochs': 10, 'kmeans_clusters': 1024, 'lr': 0.001, 'max_keypoints_per_frame': 300, 'sift_edge_threshold': 15}",0.47096774193548385,0.47096774193548385,0.474025974025974,0.474025974025974,0.5324675324675324,0.4844909928780896,0.024027227148553862,44
662.8117392539978,7.257426128466821,53.248621463775635,0.10586495944674933,10,1024,0.001,500,10,"{'epochs': 10, 'kmeans_clusters': 1024, 'lr': 0.001, 'max_keypoints_per_frame': 500, 'sift_edge_threshold': 10}",0.47096774193548385,0.47096774193548385,0.525974025974026,0.525974025974026,0.4675324675324675,0.49228320067029746,0.02753702878781175,40
676.1214540958405,15.182470269034411,53.664286613464355,0.39602504993907467,10,1024,0.001,500,15,"{'epochs': 10, 'kmeans_clusters': 1024, 'lr': 0.001, 'max_keypoints_per_frame': 500, 'sift_edge_threshold': 15}",0.47096774193548385,0.47096774193548385,0.474025974025974,0.525974025974026,0.4675324675324675,0.48189359028068707,0.022135827823509115,54
700.3683013916016,10.793479665832848,54.31918368339539,0.17931889624335418,10,1024,0.001,800,10,"{'epochs': 10, 'kmeans_clusters': 1024, 'lr': 0.001, 'max_keypoints_per_frame': 800, 'sift_edge_threshold': 10}",0.5290322580645161,0.47096774193548385,0.474025974025974,0.474025974025974,0.4675324675324675,0.48311688311688317,0.023082402619023095,49
709.8338596343995,12.318149212592134,54.596505880355835,0.08263703540526282,10,1024,0.001,800,15,"{'epochs': 10, 'kmeans_clusters': 1024, 'lr': 0.001, 'max_keypoints_per_frame': 800, 'sift_edge_threshold': 15}",0.47096774193548385,0.47096774193548385,0.474025974025974,0.474025974025974,0.4675324675324675,0.4715039798910767,0.0024111790285059782,60
700.0864176750183,5.434011091755558,54.205663204193115,0.16726850208778854,10,2048,0.0001,300,10,"{'epochs': 10, 'kmeans_clusters': 2048, 'lr': 0.0001, 'max_keypoints_per_frame': 300, 'sift_edge_threshold': 10}",0.7483870967741936,0.5870967741935483,0.6818181818181818,0.538961038961039,0.6623376623376623,0.643720150816925,0.07339471312633641,9
714.065527677536,20.80525128581784,54.50645971298218,0.1847310013922437,10,2048,0.0001,300,15,"{'epochs': 10, 'kmeans_clusters': 2048, 'lr': 0.0001, 'max_keypoints_per_frame': 300, 'sift_edge_threshold': 15}",0.6774193548387096,0.567741935483871,0.7337662337662337,0.564935064935065,0.6428571428571429,0.6373439463762044,0.06484007593489226,19
706.9002019405365,4.925628089753046,54.77075819969177,0.16648601584286146,10,2048,0.0001,500,10,"{'epochs': 10, 'kmeans_clusters': 2048, 'lr': 0.0001, 'max_keypoints_per_frame': 500, 'sift_edge_threshold': 10}",0.7096774193548387,0.5741935483870968,0.7012987012987013,0.5454545454545454,0.6363636363636364,0.6333975701717637,0.06584385824092844,24
705.4956861019134,8.307407195547853,54.96249942779541,0.1915471733248677,10,2048,0.0001,500,15,"{'epochs': 10, 'kmeans_clusters': 2048, 'lr': 0.0001, 'max_keypoints_per_frame': 500, 'sift_edge_threshold': 15}",0.7096774193548387,0.5806451612903226,0.6753246753246753,0.5909090909090909,0.6168831168831169,0.634687892752409,0.04985777282702785,22
710.8755929946899,8.95045634219254,55.19515857696533,0.16165357871014993,10,2048,0.0001,800,10,"{'epochs': 10, 'kmeans_clusters': 2048, 'lr': 0.0001, 'max_keypoints_per_frame': 800, 'sift_edge_threshold': 10}",0.6709677419354839,0.567741935483871,0.6948051948051948,0.564935064935065,0.6948051948051948,0.6386510263929619,0.05968767630057476,17
711.7915842533112,6.142808949137997,55.48437652587891,0.187788626760815,10,2048,0.0001,800,15,"{'epochs': 10, 'kmeans_clusters': 2048, 'lr': 0.0001, 'max_keypoints_per_frame': 800, 'sift_edge_threshold': 15}",0.7032258064516129,0.5548387096774193,0.6818181818181818,0.5454545454545454,0.6623376623376623,0.6295349811478844,0.06616485371779272,29
718.9027188777924,12.537605877390904,55.792720079422,0.21892239292244195,10,2048,0.001,300,10,"{'epochs': 10, 'kmeans_clusters': 2048, 'lr': 0.001, 'max_keypoints_per_frame': 300, 'sift_edge_threshold': 10}",0.47096774193548385,0.47096774193548385,0.474025974025974,0.474025974025974,0.4675324675324675,0.4715039798910767,0.0024111790285059782,60
721.2903404712677,10.6985969716559,56.06125469207764,0.19807259089369028,10,2048,0.001,300,15,"{'epochs': 10, 'kmeans_clusters': 2048, 'lr': 0.001, 'max_keypoints_per_frame': 300, 'sift_edge_threshold': 15}",0.47096774193548385,0.47096774193548385,0.474025974025974,0.525974025974026,0.4675324675324675,0.48189359028068707,0.022135827823509115,54
718.6283098220825,9.153496597146765,56.31843295097351,0.30494937270691713,10,2048,0.001,500,10,"{'epochs': 10, 'kmeans_clusters': 2048, 'lr': 0.001, 'max_keypoints_per_frame': 500, 'sift_edge_threshold': 10}",0.5290322580645161,0.47096774193548385,0.474025974025974,0.474025974025974,0.4675324675324675,0.48311688311688317,0.023082402619023095,49
704.2624617576599,13.82717338858002,56.3396164894104,0.21460839171997756,10,2048,0.001,500,15,"{'epochs': 10, 'kmeans_clusters': 2048, 'lr': 0.001, 'max_keypoints_per_frame': 500, 'sift_edge_threshold': 15}",0.47096774193548385,0.47096774193548385,0.474025974025974,0.474025974025974,0.5324675324675324,0.4844909928780896,0.024027227148553862,44
712.3779722690582,7.208994684821729,56.60687670707703,0.15822873639573032,10,2048,0.001,800,10,"{'epochs': 10, 'kmeans_clusters': 2048, 'lr': 0.001, 'max_keypoints_per_frame': 800, 'sift_edge_threshold': 10}",0.47096774193548385,0.5290322580645161,0.474025974025974,0.474025974025974,0.4675324675324675,0.48311688311688317,0.023082402619023095,49
707.6548396587372,10.314074011922182,56.875193405151364,0.3240223989253494,10,2048,0.001,800,15,"{'epochs': 10, 'kmeans_clusters': 2048, 'lr': 0.001, 'max_keypoints_per_frame': 800, 'sift_edge_threshold': 15}",0.47096774193548385,0.47096774193548385,0.474025974025974,0.474025974025974,0.4675324675324675,0.4715039798910767,0.0024111790285059782,60
747.6288833618164,15.96848381350492,57.24915809631348,0.29718286192978666,15,512,0.0001,300,10,"{'epochs': 15, 'kmeans_clusters': 512, 'lr': 0.0001, 'max_keypoints_per_frame': 300, 'sift_edge_threshold': 10}",0.7096774193548387,0.6,0.6948051948051948,0.5714285714285714,0.6428571428571429,0.6437536656891495,0.05310048247744755,8
740.0963485717773,8.334464085691467,57.544596672058105,0.30236183510294395,15,512,0.0001,300,15,"{'epochs': 15, 'kmeans_clusters': 512, 'lr': 0.0001, 'max_keypoints_per_frame': 300, 'sift_edge_threshold': 15}",0.7096774193548387,0.5935483870967742,0.7012987012987013,0.5714285714285714,0.6623376623376623,0.6476581483033097,0.05599643147206639,6
756.8070680141449,14.010995493159529,57.7715069770813,0.23918509826861778,15,512,0.0001,500,10,"{'epochs': 15, 'kmeans_clusters': 512, 'lr': 0.0001, 'max_keypoints_per_frame': 500, 'sift_edge_threshold': 10}",0.6967741935483871,0.6064516129032258,0.7012987012987013,0.5714285714285714,0.6558441558441559,0.6463594470046083,0.05070936672941293,7
755.365239238739,14.73354332719039,57.926767683029176,0.2665555395658908,15,512,0.0001,500,15,"{'epochs': 15, 'kmeans_clusters': 512, 'lr': 0.0001, 'max_keypoints_per_frame': 500, 'sift_edge_threshold': 15}",0.6967741935483871,0.567741935483871,0.6948051948051948,0.5584415584415584,0.6818181818181818,0.6399162128194387,0.06300579487139932,15
757.5378387451171,6.5925983244225925,57.98689951896667,0.20895599920181582,15,512,0.0001,800,10,"{'epochs': 15, 'kmeans_clusters': 512, 'lr': 0.0001, 'max_keypoints_per_frame': 800, 'sift_edge_threshold': 10}",0.6903225806451613,0.5548387096774193,0.6753246753246753,0.5454545454545454,0.6558441558441559,0.6243569333891915,0.06164250605492757,32
756.7695810317994,10.508024823057234,58.20528483390808,0.2717692643280725,15,512,0.0001,800,15,"{'epochs': 15, 'kmeans_clusters': 512, 'lr': 0.0001, 'max_keypoints_per_frame': 800, 'sift_edge_threshold': 15}",0.6774193548387096,0.5548387096774193,0.7337662337662337,0.577922077922078,0.6623376623376623,0.6412568077084206,0.06601439512833603,10
765.4699447154999,17.248364987626168,58.35760293006897,0.22691439722140996,15,512,0.001,300,10,"{'epochs': 15, 'kmeans_clusters': 512, 'lr': 0.001, 'max_keypoints_per_frame': 300, 'sift_edge_threshold': 10}",0.47096774193548385,0.47096774193548385,0.474025974025974,0.474025974025974,0.4675324675324675,0.4715039798910767,0.0024111790285059782,60
775.3522864818573,8.992539764524148,59.71497292518616,0.8187669416214133,15,512,0.001,300,15,"{'epochs': 15, 'kmeans_clusters': 512, 'lr': 0.001, 'max_keypoints_per_frame': 300, 'sift_edge_threshold': 15}",0.47096774193548385,0.47096774193548385,0.525974025974026,0.525974025974026,0.4675324675324675,0.49228320067029746,0.02753702878781175,40
808.8243554115295,23.408506196152175,60.61627087593079,0.7069941846789298,15,512,0.001,500,10,"{'epochs': 15, 'kmeans_clusters': 512, 'lr': 0.001, 'max_keypoints_per_frame': 500, 'sift_edge_threshold': 10}",0.47096774193548385,0.5290322580645161,0.474025974025974,0.474025974025974,0.5324675324675324,0.49610389610389605,0.028331207541974525,38
819.0084218978882,11.269659548014998,62.08019609451294,0.487991421660474,15,512,0.001,500,15,"{'epochs': 15, 'kmeans_clusters': 512, 'lr': 0.001, 'max_keypoints_per_frame': 500, 'sift_edge_threshold': 15}",0.47096774193548385,0.47096774193548385,0.525974025974026,0.525974025974026,0.4675324675324675,0.49228320067029746,0.02753702878781175,40
827.6761372089386,18.62633302197397,62.09540901184082,0.16720195094884283,15,512,0.001,800,10,"{'epochs': 15, 'kmeans_clusters': 512, 'lr': 0.001, 'max_keypoints_per_frame': 800, 'sift_edge_threshold': 10}",0.47096774193548385,0.5290322580645161,0.474025974025974,0.474025974025974,0.4675324675324675,0.48311688311688317,0.023082402619023095,49
834.7962856292725,11.279049027763937,61.661026096343996,0.5061757846323671,15,512,0.001,800,15,"{'epochs': 15, 'kmeans_clusters': 512, 'lr': 0.001, 'max_keypoints_per_frame': 800, 'sift_edge_threshold': 15}",0.47096774193548385,0.47096774193548385,0.474025974025974,0.474025974025974,0.4675324675324675,0.4715039798910767,0.0024111790285059782,60
847.6814787387848,9.685293781259576,60.641126537323,0.2658559625282824,15,1024,0.0001,300,10,"{'epochs': 15, 'kmeans_clusters': 1024, 'lr': 0.0001, 'max_keypoints_per_frame': 300, 'sift_edge_threshold': 10}",0.7161290322580646,0.535483870967742,0.7402597402597403,0.5714285714285714,0.6233766233766234,0.6373355676581485,0.07964188315899527,20
844.8936341285705,7.456083027948693,60.81961674690247,0.32986968048382054,15,1024,0.0001,300,15,"{'epochs': 15, 'kmeans_clusters': 1024, 'lr': 0.0001, 'max_keypoints_per_frame': 300, 'sift_edge_threshold': 15}",0.6,0.6,0.6818181818181818,0.5974025974025974,0.6168831168831169,0.6192207792207792,0.032058724998681225,34
848.5112055778503,9.774821316727335,61.054478931427,0.22313781496531246,15,1024,0.0001,500,10,"{'epochs': 15, 'kmeans_clusters': 1024, 'lr': 0.0001, 'max_keypoints_per_frame': 500, 'sift_edge_threshold': 10}",0.6903225806451613,0.6129032258064516,0.7207792207792207,0.5714285714285714,0.6493506493506493,0.6489568496020108,0.05325453875459465,4
842.1101352214813,10.356113415301245,61.17413802146912,0.27855150173121024,15,1024,0.0001,500,15,"{'epochs': 15, 'kmeans_clusters': 1024, 'lr': 0.0001, 'max_keypoints_per_frame': 500, 'sift_edge_threshold': 15}",0.6838709677419355,0.6064516129032258,0.7012987012987013,0.5844155844155844,0.6298701298701299,0.6411813992459153,0.044705592205302826,13
856.741149187088,12.613344974985532,61.263011360168456,0.3307627123352346,15,1024,0.0001,800,10,"{'epochs': 15, 'kmeans_clusters': 1024, 'lr': 0.0001, 'max_keypoints_per_frame': 800, 'sift_edge_threshold': 10}",0.7032258064516129,0.5612903225806452,0.7207792207792207,0.538961038961039,0.6168831168831169,0.628227901131127,0.0731687758604632,31
858.4474964141846,7.052263214996991,61.504986429214476,0.23890053818239246,15,1024,0.0001,800,15,"{'epochs': 15, 'kmeans_clusters': 1024, 'lr': 0.0001, 'max_keypoints_per_frame': 800, 'sift_edge_threshold': 15}",0.6967741935483871,0.6064516129032258,0.6948051948051948,0.5584415584415584,0.6428571428571429,0.6398659405111018,0.05293820076752724,16
866.3793326377869,21.561806689897743,61.824022102355954,0.3798170220427969,15,1024,0.001,300,10,"{'epochs': 15, 'kmeans_clusters': 1024, 'lr': 0.001, 'max_keypoints_per_frame': 300, 'sift_edge_threshold': 10}",0.5290322580645161,0.47096774193548385,0.525974025974026,0.474025974025974,0.5324675324675324,0.5064935064935064,0.02785087646330828,37
848.3194033622742,48.456866934231975,61.98099431991577,0.26104297219811484,15,1024,0.001,300,15,"{'epochs': 15, 'kmeans_clusters': 1024, 'lr': 0.001, 'max_keypoints_per_frame': 300, 'sift_edge_threshold': 15}",0.47096774193548385,0.47096774193548385,0.525974025974026,0.525974025974026,0.4675324675324675,0.49228320067029746,0.02753702878781175,40
807.6716824531555,13.078915441798735,61.3901433467865,0.3091460776678621,15,1024,0.001,500,10,"{'epochs': 15, 'kmeans_clusters': 1024, 'lr': 0.001, 'max_keypoints_per_frame': 500, 'sift_edge_threshold': 10}",0.47096774193548385,0.47096774193548385,0.474025974025974,0.474025974025974,0.4675324675324675,0.4715039798910767,0.0024111790285059782,60
803.6139700889587,7.151816579428863,61.70445518493652,0.3126058068407381,15,1024,0.001,500,15,"{'epochs': 15, 'kmeans_clusters': 1024, 'lr': 0.001, 'max_keypoints_per_frame': 500, 'sift_edge_threshold': 15}",0.5290322580645161,0.47096774193548385,0.474025974025974,0.474025974025974,0.4675324675324675,0.48311688311688317,0.023082402619023095,49
808.0069449901581,8.2346921823946,62.00118012428284,0.3832080879510323,15,1024,0.001,800,10,"{'epochs': 15, 'kmeans_clusters': 1024, 'lr': 0.001, 'max_keypoints_per_frame': 800, 'sift_edge_threshold': 10}",0.47096774193548385,0.47096774193548385,0.474025974025974,0.474025974025974,0.4675324675324675,0.4715039798910767,0.0024111790285059782,60
821.2461069107055,19.951763411718208,62.30316109657288,0.30764252106567447,15,1024,0.001,800,15,"{'epochs': 15, 'kmeans_clusters': 1024, 'lr': 0.001, 'max_keypoints_per_frame': 800, 'sift_edge_threshold': 15}",0.47096774193548385,0.47096774193548385,0.474025974025974,0.474025974025974,0.4675324675324675,0.4715039798910767,0.0024111790285059782,60
812.4117033004761,5.139157931843684,62.40578207969666,0.3736680305675461,15,2048,0.0001,300,10,"{'epochs': 15, 'kmeans_clusters': 2048, 'lr': 0.0001, 'max_keypoints_per_frame': 300, 'sift_edge_threshold': 10}",0.6129032258064516,0.535483870967742,0.6233766233766234,0.577922077922078,0.6558441558441559,0.6011059907834102,0.04117081240192369,36
819.7152392864227,11.810534346054421,62.68802995681763,0.337338425143021,15,2048,0.0001,300,15,"{'epochs': 15, 'kmeans_clusters': 2048, 'lr': 0.0001, 'max_keypoints_per_frame': 300, 'sift_edge_threshold': 15}",0.6838709677419355,0.5806451612903226,0.7077922077922078,0.564935064935065,0.6688311688311688,0.64121491411814,0.057449182443459756,11
834.414735841751,7.783119247884422,63.28406834602356,0.669361135657646,15,2048,0.0001,500,10,"{'epochs': 15, 'kmeans_clusters': 2048, 'lr': 0.0001, 'max_keypoints_per_frame': 500, 'sift_edge_threshold': 10}",0.7032258064516129,0.5483870967741935,0.6688311688311688,0.5844155844155844,0.6493506493506493,0.6308420611646418,0.056532089322203855,27
845.3937896251679,12.497918949134684,63.7863516330719,0.27005316036089555,15,2048,0.0001,500,15,"{'epochs': 15, 'kmeans_clusters': 2048, 'lr': 0.0001, 'max_keypoints_per_frame': 500, 'sift_edge_threshold': 15}",0.6709677419354839,0.6129032258064516,0.7077922077922078,0.5714285714285714,0.6428571428571429,0.6411897779639715,0.04688740955360116,12
1138.0901092052459,156.89188204108055,72.97949118614197,5.134666900344534,15,2048,0.0001,800,10,"{'epochs': 15, 'kmeans_clusters': 2048, 'lr': 0.0001, 'max_keypoints_per_frame': 800, 'sift_edge_threshold': 10}",0.6903225806451613,0.5870967741935483,0.6688311688311688,0.564935064935065,0.6558441558441559,0.6334059488898198,0.048643034280741584,23
1041.2083693981172,205.40086408470194,70.66981043815613,3.654116250719399,15,2048,0.0001,800,15,"{'epochs': 15, 'kmeans_clusters': 2048, 'lr': 0.0001, 'max_keypoints_per_frame': 800, 'sift_edge_threshold': 15}",0.7225806451612903,0.5741935483870968,0.7337662337662337,0.564935064935065,0.6493506493506493,0.6489652283200671,0.07108088512288989,3
813.0435403347016,20.574344146245675,64.55064220428467,0.34839707071799564,15,2048,0.001,300,10,"{'epochs': 15, 'kmeans_clusters': 2048, 'lr': 0.001, 'max_keypoints_per_frame': 300, 'sift_edge_threshold': 10}",0.47096774193548385,0.47096774193548385,0.474025974025974,0.474025974025974,0.5324675324675324,0.4844909928780896,0.024027227148553862,44
811.6683051109314,8.338895236590053,64.76749725341797,0.40438436533469935,15,2048,0.001,300,15,"{'epochs': 15, 'kmeans_clusters': 2048, 'lr': 0.001, 'max_keypoints_per_frame': 300, 'sift_edge_threshold': 15}",0.47096774193548385,0.47096774193548385,0.474025974025974,0.474025974025974,0.4675324675324675,0.4715039798910767,0.0024111790285059782,60
831.056980895996,13.90032475210705,64.86198930740356,0.2996162125805647,15,2048,0.001,500,10,"{'epochs': 15, 'kmeans_clusters': 2048, 'lr': 0.001, 'max_keypoints_per_frame': 500, 'sift_edge_threshold': 10}",0.47096774193548385,0.47096774193548385,0.474025974025974,0.474025974025974,0.5324675324675324,0.4844909928780896,0.024027227148553862,44
824.0704110145568,16.737838760564546,65.09096503257751,0.391287618897062,15,2048,0.001,500,15,"{'epochs': 15, 'kmeans_clusters': 2048, 'lr': 0.001, 'max_keypoints_per_frame': 500, 'sift_edge_threshold': 15}",0.47096774193548385,0.47096774193548385,0.474025974025974,0.474025974025974,0.4675324675324675,0.4715039798910767,0.0024111790285059782,60
825.1351943969727,11.412728051265862,65.29643349647522,0.363891095151152,15,2048,0.001,800,10,"{'epochs': 15, 'kmeans_clusters': 2048, 'lr': 0.001, 'max_keypoints_per_frame': 800, 'sift_edge_threshold': 10}",0.47096774193548385,0.47096774193548385,0.474025974025974,0.525974025974026,0.4675324675324675,0.48189359028068707,0.022135827823509115,54
830.3634603500366,9.513212831042178,65.61888375282288,0.5217346073145398,15,2048,0.001,800,15,"{'epochs': 15, 'kmeans_clusters': 2048, 'lr': 0.001, 'max_keypoints_per_frame': 800, 'sift_edge_threshold': 15}",0.47096774193548385,0.47096774193548385,0.474025974025974,0.474025974025974,0.4675324675324675,0.4715039798910767,0.0024111790285059782,60
